castor-1.3.1, TestWebSphereTransactionManagerFactory, 6, 23, castor/castor-1.3.1/src/castor-1.3.1/cpa/src/test/java/org/castor/transactionmanager/TestWebSphereTransactionManagerFactory.java
castor-1.3.1, ReentrantWriterPreferenceReadWriteLock, 6, 67, castor/castor-1.3.1/src/castor-1.3.1/core/src/main/java/org/castor/core/util/concurrent/ReentrantWriterPreferenceReadWriteLock.java
castor-1.3.1, KeyGeneratorTypeHandlerBigDecimal, 6, 49, castor/castor-1.3.1/src/castor-1.3.1/cpa/src/main/java/org/castor/cpa/persistence/sql/keygen/KeyGeneratorTypeHandlerBigDecimal.java
castor-1.3.1, InformViaLogClassNameCRStrategy, 6, 128, castor/castor-1.3.1/src/castor-1.3.1/codegen/src/main/java/org/exolab/castor/builder/conflictresolution/InformViaLogClassNameCRStrategy.java
castor-1.3.1, OneToOneWithMappingTest, 6, 7, castor/castor-1.3.1/src/castor-1.3.1/jdo-extensions-it/src/test/java/org/castor/cpa/functional/onetoone/OneToOneWithMappingTest.java
castor-1.3.1, OneToManyDescriptorOnlyTest, 6, 7, castor/castor-1.3.1/src/castor-1.3.1/jdo-extensions-it/src/test/java/org/castor/cpa/functional/onetomany/OneToManyDescriptorOnlyTest.java
cayenne-3.0.1, SelectQueryPrefetchRouterActionQualifiedEntityTest, 8, 44, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/query/SelectQueryPrefetchRouterActionQualifiedEntityTest.java
cayenne-3.0.1, SimpleIdIncrementalFaultListDataRowsTest, 8, 130, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/SimpleIdIncrementalFaultListDataRowsTest.java
cayenne-3.0.1, RemoveCallbackMethodForDataMapListenerAction, 8, 20, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/RemoveCallbackMethodForDataMapListenerAction.java
cayenne-3.0.1, CreateCallbackMethodForDataMapListenerAction, 8, 15, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/CreateCallbackMethodForDataMapListenerAction.java
cayenne-3.0.1, NestedDataContextParentPeerEventsTest, 7, 107, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/NestedDataContextParentPeerEventsTest.java
cayenne-3.0.1, CayenneGeneratorTaskCrossMapRelationshipsTest, 7, 184, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-tools/src/test/java/org/apache/cayenne/tools/CayenneGeneratorTaskCrossMapRelationshipsTest.java
cayenne-3.0.1, ThrowOnPartialOrCreateSchemaStrategy, 7, 52, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/dbsync/ThrowOnPartialOrCreateSchemaStrategy.java
cayenne-3.0.1, RemoveEntityListenerForDataMapAction, 7, 50, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/RemoveEntityListenerForDataMapAction.java
cayenne-3.0.1, DataContextSelectQuerySplitAliasesTest, 7, 63, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextSelectQuerySplitAliasesTest.java
cayenne-3.0.1, SimpleIdIncrementalFaultListPrefetchTest, 7, 97, cayenne/cayenne-3.0.1/src/cayenne-3.0.1-src/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/SimpleIdIncrementalFaultListPrefetchTest.java
checkstyle-5.1, NewlineAtEndOfFileCheckTest, 7, 60, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/tests/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheckTest.java
checkstyle-5.1, CloneWithTypeArgumentsAndNoSuper, 7, 4, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/testinputs/com/puppycrawl/tools/checkstyle/coding/InputClone.java
checkstyle-5.1, MyClassWithGenericSuperMethod, 6, 12, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/testinputs/com/puppycrawl/tools/checkstyle/coding/InputClone.java
